Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Saves,Fouls_Committed,Fouls_Won
Eliezer Mayenda,12.0,es ESP,FW,19-129,78,0.0,0.0,0.0,0.0,0.02564102564102564,0.01282051282051282,0.0,0.0,0.16666666666666666,0.0,0.0,0.02564102564102564,0.003846153846153846,0.003846153846153846,0.0,0.02564102564102564,0.0,0.05128205128205128,0.07692307692307693,0.8551282051282052,0.01282051282051282,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.038461538461538464,0.0,0.01282051282051282,0.01282051282051282
Wilson Isidor,18.0,fr FRA,FW,24-018,12,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.08333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,8.333333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Romaine Mundle,14.0,eng ENG,LW,21-143,90,0.011111111111111112,0.0,0.0,0.0,0.03333333333333333,0.011111111111111112,0.011111111111111112,0.0,0.5555555555555556,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.0022222222222222222,0.0022222222222222222,0.0011111111111111111,0.044444444444444446,0.0,0.2222222222222222,0.4222222222222222,0.5844444444444444,0.022222222222222223,0.3888888888888889,0.1111111111111111,0.1,0.06666666666666667,0.0,0.022222222222222223,0.05555555555555555
Patrick Roberts,10.0,eng ENG,RW,27-222,90,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.5555555555555556,0.044444444444444446,0.0,0.0,0.008888888888888889,0.0,0.0044444444444444444,0.044444444444444446,0.0,0.3111111111111111,0.4222222222222222,0.8188888888888889,0.044444444444444446,0.3,0.044444444444444446,0.05555555555555555,0.011111111111111112,0.0,0.022222222222222223,0.0
Jobe Bellingham,7.0,eng ENG,LM,18-357,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.5222222222222223,0.044444444444444446,0.0,0.011111111111111112,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.044444444444444446,0.0,0.3111111111111111,0.37777777777777777,0.9155555555555556,0.05555555555555555,0.18888888888888888,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.0
Daniel Neil,4.0,eng ENG,CM,23-049,90,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.6333333333333333,0.03333333333333333,0.011111111111111112,0.0,0.0011111111111111111,0.0011111111111111111,0.0,0.022222222222222223,0.0,0.4444444444444444,0.5222222222222223,0.9455555555555555,0.07777777777777778,0.2777777777777778,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223
Chris Rigg,11.0,eng ENG,RM,17-088,69,0.0,0.0,0.0,0.0,0.028985507246376812,0.014492753623188406,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0014492753623188406,0.0014492753623188406,0.0,0.014492753623188406,0.014492753623188406,0.17391304347826086,0.2028985507246377,1.2420289855072464,0.028985507246376812,0.15942028985507245,0.014492753623188406,0.07246376811594203,0.057971014492753624,0.0,0.014492753623188406,0.014492753623188406
Alan Browne,8.0,ie IRL,RM,29-152,21,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.6666666666666666,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.23809523809523808,0.47619047619047616,2.380952380952381,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
Dennis Cirkin,3.0,eng ENG,LB,22-161,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.6777777777777778,0.05555555555555555,0.022222222222222223,0.011111111111111112,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.03333333333333333,0.011111111111111112,0.4,0.4888888888888889,0.9088888888888889,0.03333333333333333,0.25555555555555554,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.0
Luke O'Nien,13.0,eng ENG,CB,29-298,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.03333333333333333,0.011111111111111112,0.022222222222222223,0.0,0.0,0.0,0.03333333333333333,0.0,0.6444444444444445,0.8222222222222222,0.8711111111111112,0.08888888888888889,0.45555555555555555,0.011111111111111112,0.0,0.0,0.0,0.0,0.0
