Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Saves,Fouls_Committed,Fouls_Won
Wilson Isidor,18.0,fr FRA,FW,24-038,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.003333333333333333,0.003333333333333333,0.0022222222222222222,0.011111111111111112,0.0,0.044444444444444446,0.07777777777777778,0.6344444444444445,0.0,0.1,0.011111111111111112,0.022222222222222223,0.0,0.0,0.011111111111111112,0.022222222222222223
Romaine Mundle,14.0,eng ENG,LW,21-163,90,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.5333333333333333,0.022222222222222223,0.011111111111111112,0.022222222222222223,0.0,0.0,0.0011111111111111111,0.044444444444444446,0.0,0.26666666666666666,0.34444444444444444,0.8600000000000001,0.05555555555555555,0.32222222222222224,0.08888888888888889,0.1,0.03333333333333333,0.0,0.011111111111111112,0.022222222222222223
Patrick Roberts,10.0,eng ENG,RW,27-242,83,0.0,0.0,0.0,0.0,0.024096385542168676,0.012048192771084338,0.0,0.0,0.4819277108433735,0.024096385542168676,0.0,0.0,0.0,0.0,0.003614457831325301,0.060240963855421686,0.0,0.2289156626506024,0.3493975903614458,0.7891566265060241,0.07228915662650602,0.37349397590361444,0.03614457831325301,0.0963855421686747,0.04819277108433735,0.0,0.0,0.024096385542168676
Tom Watson,40.0,eng ENG,RW,18-179,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,14.285714285714286,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
Jobe Bellingham,7.0,eng ENG,LM,19-011,90,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.011111111111111112,0.0,0.6555555555555556,0.022222222222222223,0.011111111111111112,0.0,0.003333333333333333,0.003333333333333333,0.0,0.022222222222222223,0.0,0.5222222222222223,0.5444444444444444,1.0655555555555556,0.044444444444444446,0.4666666666666667,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112
Daniel Neil,4.0,eng ENG,CM,23-069,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.5555555555555556,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0011111111111111111,0.03333333333333333,0.0,0.35555555555555557,0.43333333333333335,0.9122222222222222,0.05555555555555555,0.37777777777777777,0.022222222222222223,0.022222222222222223,0.0,0.0,0.011111111111111112,0.011111111111111112
Chris Rigg,11.0,eng ENG,RM,17-108,72,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.0,0.5138888888888888,0.0,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.0,0.041666666666666664,0.0,0.375,0.4305555555555556,1.2097222222222221,0.06944444444444445,0.4166666666666667,0.0,0.0,0.0,0.0,0.013888888888888888,0.027777777777777776
Alan Browne,8.0,ie IRL,RM,29-172,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.5,4.322222222222222,0.05555555555555555,0.4444444444444444,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
Dennis Cirkin,3.0,eng ENG,LB,22-181,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.0,0.0,0.6888888888888889,0.03333333333333333,0.011111111111111112,0.022222222222222223,0.0022222222222222222,0.0022222222222222222,0.0,0.044444444444444446,0.011111111111111112,0.4111111111111111,0.4888888888888889,0.9344444444444444,0.07777777777777778,0.43333333333333335,0.08888888888888889,0.1,0.044444444444444446,0.0,0.011111111111111112,0.044444444444444446
Luke O'Nien,13.0,eng ENG,CB,29-318,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.0,0.7777777777777778,0.8444444444444444,1.0233333333333332,0.06666666666666667,0.7,0.022222222222222223,0.011111111111111112,0.0,0.0,0.011111111111111112,0.022222222222222223
