Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Saves,Fouls_Committed,Fouls_Won
Wilson Isidor,18.0,fr FRA,FW,24-035,84,0.011904761904761904,0.0,0.0,0.0,0.03571428571428571,0.011904761904761904,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.07142857142857142,0.09523809523809523,0.8928571428571429,0.0,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808
Nazariy Rusyn,15.0,ua UKR,FW,25-342,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
Romaine Mundle,14.0,eng ENG,LW,21-160,90,0.0,0.0,0.0,0.0,0.03333333333333333,0.011111111111111112,0.0,0.0,0.4666666666666667,0.022222222222222223,0.0,0.022222222222222223,0.0011111111111111111,0.0011111111111111111,0.0,0.03333333333333333,0.011111111111111112,0.2777777777777778,0.3111111111111111,0.9922222222222222,0.05555555555555555,0.25555555555555554,0.08888888888888889,0.044444444444444446,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223
Patrick Roberts,10.0,eng ENG,RW,27-239,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3698630136986301,0.0,0.0,0.0136986301369863,0.0,0.0,0.0013698630136986301,0.0273972602739726,0.0,0.2602739726027397,0.3013698630136986,1.1835616438356165,0.0547945205479452,0.1780821917808219,0.0,0.0136986301369863,0.0,0.0,0.0,0.0
Ian Poveda,36.0,eng ENG,RW,24-235,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,6.0636363636363635,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
Tom Watson,40.0,eng ENG,RW,18-176,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,16.666666666666668,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
Jobe Bellingham,7.0,eng ENG,LM,19-008,90,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.0,0.0,0.4444444444444444,0.03333333333333333,0.011111111111111112,0.011111111111111112,0.0011111111111111111,0.0011111111111111111,0.0,0.011111111111111112,0.0,0.24444444444444444,0.26666666666666666,1.018888888888889,0.03333333333333333,0.2,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112
Daniel Neil,4.0,eng ENG,CM,23-066,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.03333333333333333,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.0,0.4111111111111111,0.5111111111111111,0.8933333333333334,0.044444444444444446,0.26666666666666666,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.0,0.0,0.011111111111111112
Chris Rigg,11.0,eng ENG,RM,17-105,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.0,0.0,0.0,0.0,0.0,0.0013698630136986301,0.0273972602739726,0.0,0.1780821917808219,0.2191780821917808,1.1136986301369862,0.0273972602739726,0.136986301369863,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0136986301369863,0.0136986301369863
Alan Browne,8.0,ie IRL,RM,29-169,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824,5.229411764705882,0.058823529411764705,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.17647058823529413
Dennis Cirkin,3.0,eng ENG,LB,22-178,90,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.7777777777777778,0.07777777777777778,0.044444444444444446,0.011111111111111112,0.0,0.0,0.0011111111111111111,0.011111111111111112,0.0,0.35555555555555557,0.5222222222222223,0.7566666666666666,0.022222222222222223,0.26666666666666666,0.03333333333333333,0.022222222222222223,0.011111111111111112,0.0,0.022222222222222223,0.044444444444444446
Luke O'Nien,13.0,eng ENG,CB,29-315,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.0,0.6222222222222222,0.7,0.9877777777777779,0.044444444444444446,0.32222222222222224,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112
Chris Mepham,26.0,wls WAL,CB,26-331,90,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.0,0.6888888888888889,0.022222222222222223,0.0,0.011111111111111112,0.0011111111111111111,0.0011111111111111111,0.0,0.0,0.0,0.4777777777777778,0.5555555555555556,0.9555555555555556,0.05555555555555555,0.2777777777777778,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.0
