Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Saves,Fouls_Committed,Fouls_Won
Wilson Isidor,18.0,fr FRA,FW,24-032,73,0.0136986301369863,0.0,0.0,0.0,0.0410958904109589,0.0136986301369863,0.0,0.0,0.2054794520547945,0.0,0.0,0.0,0.005479452054794521,0.005479452054794521,0.0,0.0136986301369863,0.0,0.0958904109589041,0.136986301369863,0.958904109589041,0.0,0.1643835616438356,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863
Nazariy Rusyn,15.0,ua UKR,FW,25-339,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,2.9411764705882355,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0
Romaine Mundle,14.0,eng ENG,LW,21-157,84,0.0,0.0,0.0,0.0,0.011904761904761904,0.011904761904761904,0.0,0.0,0.5714285714285714,0.0,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0011904761904761906,0.07142857142857142,0.0,0.34523809523809523,0.4166666666666667,0.986904761904762,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.09523809523809523,0.05952380952380952,0.0,0.011904761904761904,0.047619047619047616
Tom Watson,40.0,eng ENG,LW,18-173,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.8333333333333334,10.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
Patrick Roberts,10.0,eng ENG,RW,27-236,73,0.0,0.0136986301369863,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.7808219178082192,0.0136986301369863,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0547945205479452,0.0136986301369863,0.5616438356164384,0.684931506849315,1.1232876712328768,0.0958904109589041,0.3972602739726027,0.0821917808219178,0.0,0.0,0.0,0.0136986301369863,0.0
Ian Poveda,36.0,eng ENG,RW,24-232,17,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,4.8999999999999995,0.0,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0
Jobe Bellingham,7.0,eng ENG,LM,19-005,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.0,0.4777777777777778,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.03333333333333333,0.0,0.3111111111111111,0.37777777777777777,0.9155555555555556,0.044444444444444446,0.26666666666666666,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112
Daniel Neil,4.0,eng ENG,CM,23-063,90,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.5222222222222223,0.011111111111111112,0.022222222222222223,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.35555555555555557,0.45555555555555555,0.8666666666666667,0.05555555555555555,0.14444444444444443,0.0,0.0,0.0,0.0,0.03333333333333333,0.011111111111111112
Chris Rigg,11.0,eng ENG,RM,17-102,90,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.5111111111111111,0.022222222222222223,0.0,0.011111111111111112,0.0011111111111111111,0.0011111111111111111,0.0,0.011111111111111112,0.0,0.3,0.4,0.8333333333333334,0.03333333333333333,0.26666666666666666,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112
Dennis Cirkin,3.0,eng ENG,LB,22-175,90,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.6222222222222222,0.05555555555555555,0.011111111111111112,0.011111111111111112,0.0,0.0,0.003333333333333333,0.05555555555555555,0.0,0.35555555555555557,0.4444444444444444,0.8888888888888888,0.03333333333333333,0.3,0.022222222222222223,0.03333333333333333,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112
